Leave-One-Out
TOP 54
                            feature               accuracy                ave_sse              precision                 recall
removed: informal_savings                         0.6863425925925926     0.3136574074074074     0.6609071274298056     0.7285714285714285
removed: cash_property_savings                    0.6909722222222222     0.30902777777777773    0.665943600867679      0.7309523809523809
removed: has_insurance                            0.6921296296296297     0.30787037037037035    0.6673913043478261     0.7309523809523809
removed: has_investment                           0.6840277777777778     0.3159722222222222     0.6601307189542484     0.7214285714285714
removed: num_shocks_last_year                     0.6863425925925926     0.3136574074074074     0.6616052060737527     0.7261904761904762
removed: avg_shock_strength_last_year             0.6817129629629629     0.31828703703703703    0.6565874730021598     0.7238095238095238
removed: borrowed_for_emergency_last_year         0.6886574074074074     0.31134259259259256    0.6630669546436285     0.7309523809523809
removed: borrowed_for_daily_expenses_last_year    0.6851851851851852     0.31481481481481477    0.6601731601731602     0.7261904761904762
removed: borrowed_for_home_or_biz_last_year       0.6921296296296297     0.30787037037037035    0.6673913043478261     0.7309523809523809
removed: can_text                                 0.6805555555555556     0.3194444444444444     0.6545064377682404     0.7261904761904762
removed: can_use_internet                         0.6828703703703703     0.3171296296296296     0.6573275862068966     0.7261904761904762
removed: can_make_transaction                     0.6863425925925926     0.3136574074074074     0.6595289079229122     0.7333333333333333
removed: phone_ownership                          0.6793981481481481     0.32060185185185186    0.6537634408602151     0.7238095238095238
removed: reg_bank_acct                            0.6863425925925926     0.3136574074074074     0.6644591611479028     0.7166666666666667
removed: reg_mm_acct                              0.6886574074074074     0.31134259259259256    0.6630669546436285     0.7309523809523809
removed: reg_formal_nbfi_account                  0.6909722222222222     0.30902777777777773    0.6652267818574514     0.7333333333333333
removed: financially_included                     0.6828703703703703     0.3171296296296296     0.658008658008658      0.7238095238095238
removed: active_bank_user                         0.6851851851851852     0.31481481481481477    0.6629955947136564     0.7166666666666667
removed: active_mm_user                           0.6863425925925926     0.3136574074074074     0.6609071274298056     0.7285714285714285
removed: active_formal_nbfi_user                  0.6909722222222222     0.30902777777777773    0.6652267818574514     0.7333333333333333
removed: active_informal_nbfi_user                0.6886574074074074     0.31134259259259256    0.6637744034707158     0.7285714285714285
removed: nonreg_active_mm_user                    0.6875                 0.3125                 0.6623376623376623     0.7285714285714285
removed: num_formal_institutions_last_year        0.6886574074074074     0.31134259259259256    0.6659340659340659     0.7214285714285714
removed: num_informal_institutions_last_year      0.6898148148148148     0.3101851851851852     0.665938864628821      0.7261904761904762
removed: num_financial_activities_last_year       0.6851851851851852     0.31481481481481477    0.6659192825112108     0.7071428571428572


REMOVED: income_government_last_year
BEST: Top 52 with accuracy 0.6921296296296297
TOP 48
                            feature               accuracy                ave_sse              precision                 recall
removed: country                                  0.6597222222222222     0.34027777777777773    0.6381578947368421     0.6928571428571428
removed: is_urban                                 0.6736111111111112     0.3263888888888889     0.6455696202531646     0.7285714285714285
removed: age                                      0.6898148148148148     0.3101851851851852     0.6652173913043479     0.7285714285714285
removed: female                                   0.6886574074074074     0.31134259259259256    0.6630669546436285     0.7309523809523809
removed: married                                  0.6828703703703703     0.3171296296296296     0.6573275862068966     0.7261904761904762
removed: religion                                 0.6782407407407407     0.32175925925925924    0.6543478260869565     0.7166666666666667
removed: relationship_to_hh_head                  0.6851851851851852     0.31481481481481477    0.6594827586206896     0.7285714285714285
removed: education_level                          0.6770833333333334     0.32291666666666663    0.6490486257928119     0.7309523809523809
